,Store Title,State,City,Latitude,Longitude
603,Chipotle Enfield,Connecticut,Enfield,41.99055716434799,-72.58473316774234
604,Chipotle Fairfield CT,Connecticut,Fairfield,41.15703885362666,-73.24059272118132
605,Chipotle Glastonbury,Connecticut,Glastonbury,41.72037395884164,-72.62096590339257
606,Chipotle Hamden,Connecticut,Hamden,41.36887694048814,-72.91832853559936
607,Chipotle Buckland Hills,Connecticut,Manchester,41.81280599999999,-72.52711699999999
608,Chipotle Middletown CT,Connecticut,Middletown,41.55468,-72.67984
609,Chipotle Connecticut Post Mall,Connecticut,Milford,41.23845336526143,-73.03542477607482
610,Chipotle Yale,Connecticut,New Haven,41.30639517209296,-72.92693399222446
611,Chipotle Newington Gateway,Connecticut,Newington,41.650066,-72.729361
612,Chipotle Riverside Commons,Connecticut,Riverside,41.04242180892854,-73.57832704834891
613,Chipotle Shelton,Connecticut,Shelton,41.27588197554277,-73.12399875520805
614,Chipotle Southington,Connecticut,Southington,41.638016010142024,-72.87337302481967
615,Chipotle Wallingford,Connecticut,Wallingford,41.497039,-72.806854
616,Chipotle Corbins Corner,Connecticut,West Hartford,41.72472959416484,-72.75709768217337
617,Chipotle West Hartford,Connecticut,West Hartford,41.76188938686709,-72.74307215985726
618,"Chipotle West Haven, I95",Connecticut,West Haven,41.27118782688273,-72.97258820765478
619,Chipotle Wethersfield,Connecticut,Wethersfield,41.69268358085449,-72.65518356501957
620,Chipotle Dover DE,Delaware,Dover,39.18678446887631,-75.53655817470087
621,Chipotle Middletown DE,Delaware,Middletown,39.44580632021666,-75.73467347927613
622,Chipotle New Castle Delaware,Delaware,New Castle,39.66378445341222,-75.60687249570083
623,Chipotle Christiana Mall,Delaware,Newark,39.677884,-75.652284
624,Chipotle Univ of Delaware,Delaware,Newark,39.68377823512398,-75.74772734634695
625,Chipotle Churchmans Road,Delaware,Newark,39.68767491052315,-75.65245348614371
626,Chipotle Rehoboth,Delaware,Rehoboth Beach,38.717843,-75.111239
627,Chipotle Kirkwood Highway,Delaware,Wilmington,39.73293717615314,-75.63955922368905
628,Chipotle Altamonte,Florida,Altamonte Springs,28.661298307235594,-81.39668856209812
629,Chipotle Apopka - Wekiva,Florida,Apopka,28.673551495033866,-81.46992335735763
630,Chipotle Aventura,Florida,Aventura,25.95018503822516,-80.14567645491081
631,Chipotle East Boca Raton,Florida,Boca Raton,26.365541610858394,-80.07898699171113
632,Chipotle Central Boca Raton,Florida,Boca Raton,26.368827400578603,-80.1280500709588
633,Chipotle North Boca Raton,Florida,Boca Raton,26.400853,-80.120509
634,Chipotle Garden Shops Boca Raton,Florida,Boca Raton,26.349511355304283,-80.15744495676324
635,Chipotle Westwinds West Boca,Florida,Boca Raton,26.366093,-80.20238
636,Chipotle Boynton Beach,Florida,Boynton Beach,26.54267805290833,-80.09021870117033
637,Chipotle West Boynton Beach,Florida,Boynton Beach,26.5272244006721,-80.18612640244675
638,Chipotle Bradenton,Florida,Bradenton,27.463184540263185,-82.57834493108192
639,Chipotle Brandon Town Center,Florida,Brandon,27.938747769594823,-82.32362885613423
640,Chipotle Brandon Mall Food Court,Florida,Brandon,27.932463,-82.326069
641,Chipotle Brandon-Bloomingdale Avenue,Florida,Brandon,27.89315296173319,-82.27232598834325
642,Chipotle Spring Hill,Florida,Brooksville,28.53437690982307,-82.50659652729814
643,Chipotle Cape Coral Marketplace,Florida,Cape Coral,26.672886267256903,-81.92853450273395
644,Chipotle Cape Coral Del Prado,Florida,Cape Coral,26.610982702781204,-81.94054500320021
645,Chipotle Countryside,Florida,Clearwater,28.014677340939595,-82.73444402941567
646,Chipotle Clearwater Mall,Florida,Clearwater,27.961145358138484,-82.72752726149133
647,Chipotle East Largo,Florida,Clearwater,27.916835974551216,-82.73144484171621
648,Chipotle Clermont,Florida,Clermont,28.545698702412185,-81.73009849431196
649,Chipotle Coral Springs,Florida,Coral Springs,26.252865595198625,-80.25231916791012
650,Chipotle Turtle Run at Coral Springs,Florida,Coral Springs,26.283486,-80.202631
651,Chipotle North Coral Springs,Florida,Coral Springs,26.287405083112233,-80.25114049942306
652,Chipotle Point Royale Cutler Bay,Florida,Cutler Bay,25.589673366046544,-80.35863462852154
653,Chipotle East Hollywood,Florida,Dania Beach,26.04869664021097,-80.15950361620679
654,Chipotle Davie Tower Shops,Florida,Davie,26.094269,-80.250265
655,Chipotle Davie South,Florida,Davie,26.047042315061336,-80.2510542978095
656,Chipotle LPGA Daytona,Florida,Daytona Beach,29.2188702,-81.0970811
657,Chipotle Daytona Beach,Florida,Daytona Beach,29.180827495312798,-81.08063715580238
658,Chipotle Deerfield Beach,Florida,Deerfield Beach,26.30708740220849,-80.09320808252357
659,Chipotle Deland,Florida,Deland,28.98715320455541,-81.29931060508511
660,Chipotle Delray Beach,Florida,Delray Beach,26.43919398983961,-80.07845578886025
661,Chipotle Destin Commons,Florida,Destin,30.3899771,-86.4249352
662,Chipotle Doral 87th Avenue,Florida,Doral,25.79345512047798,-80.33768017337945
663,Chipotle Shoppes at Coconut Point,Florida,Estero,26.403546,-81.811326
664,Chipotle Casselberry,Florida,Fern Park,28.659664072586867,-81.34078245005861
665,Chipotle Fort Lauderdale South,Florida,Fort Lauderdale,26.10086692868112,-80.1266671895666
666,Chipotle Bal Harbour Square Fort Lauderdale,Florida,Fort Lauderdale,26.150564531527802,-80.11888650267343
667,Chipotle Riverbend Fort Lauderdale,Florida,Fort Lauderdale,26.121287762235482,-80.17647565884374
668,Chipotle Fort Lauderdale North,Florida,Fort Lauderdale,26.18776079655633,-80.11555793005942
669,Chipotle Gulf Coast Fort Myers,Florida,Fort Myers,26.491833852496008,-81.78677409014574
670,Chipotle College & 41 Fort Myers,Florida,Fort Myers,26.5586902,-81.87115399999999
671,Chipotle Colonial & 75 Fort Myers,Florida,Fort Myers,26.608337734485225,-81.81053723002685
672,Chipotle Cypress Creek,Florida,Ft Lauderdale,26.204786342170173,-80.14741756625307
673,Chipotle U of Florida,Florida,Gainesville,29.652292261963808,-82.34149667607767
674,Chipotle North Gainesville,Florida,Gainesville,29.67364120397084,-82.33867029289968
675,Chipotle Archer Road,Florida,Gainesville,29.619406292195045,-82.38130672684525
676,Chipotle Greenacres,Florida,Greenacres,26.648235577414606,-80.14615552532428
677,Chipotle Miami Gardens,Florida,Hialeah,25.941268349053956,-80.30643628822202
678,Chipotle Hialeah 2,Florida,Hialeah,25.867047,-80.29195
679,Chipotle Hialeah Gardens,Florida,Hialeah,25.89481690606795,-80.35074015027618
680,Chipotle Dania Beach,Florida,Hollywood,26.033056115486787,-80.1420688426424
681,Chipotle Homestead,Florida,Homestead,25.479008795929524,-80.44192050166987
682,Chipotle Mandarin Riverplace,Florida,Jacksonville,30.173556268870147,-81.62783786026853
683,Chipotle Beach and Hodges,Florida,Jacksonville,30.28711282555381,-81.46036844536275
684,Chipotle Bartram Park,Florida,Jacksonville,30.14131050942163,-81.54639779028463
685,Chipotle Markets at Town Center,Florida,Jacksonville,30.25457633622738,-81.53278940693895
686,Chipotle River City Pointe Place,Florida,Jacksonville,30.481429584970787,-81.63747585920999
687,Chipotle Orange Park,Florida,Jacksonville,30.19387122314084,-81.7384554919405
688,Chipotle Regency Jacksonville,Florida,Jacksonville,30.319365276105458,-81.55489914239513
689,Chipotle Jacksonville Beach,Florida,Jacksonville Beach,30.271247042298853,-81.38887430491081
690,Chipotle Jupiter,Florida,Jupiter,26.93422373810846,-80.1306198341141
691,Chipotle Kissimmee,Florida,Kissimmee,28.345580340826608,-81.42075173497028
692,Chipotle Osceola Parkway Kissimmee,Florida,Kissimmee,28.346371,-81.486212
693,Chipotle Celebration,Florida,Kissimmee,28.3321649,-81.5327309
694,Chipotle Lake Mary #2,Florida,Lake Mary,28.755673212555635,-81.35075833804609
695,Chipotle Lantana & Jog,Florida,Lake Worth,26.5876012,-80.14852789999999
696,Chipotle South Lakeland,Florida,Lakeland,28.001671375003713,-81.95652422280466
697,Chipotle North Lakeland,Florida,Lakeland,28.0957363,-81.9746154
698,Chipotle Lakewood Ranch,Florida,Lakewood Ranch,27.4321292,-82.42110339999999
699,Chipotle Largo Ulmerton Road,Florida,Largo,27.89409106603983,-82.7800365909149
700,Chipotle Lauderhill,Florida,Lauderhill,26.191549305741724,-80.25268509264242
701,Chipotle Wesley Chapel,Florida,Lutz,28.1933432,-82.3954687
702,Chipotle Melbourne,Florida,Melbourne,28.078395002133185,-80.64752089079002
703,Chipotle Viera,Florida,Melbourne,28.23914143969696,-80.72848018019351
704,Chipotle Fountain Square,Florida,Miami,25.769191663965273,-80.35978929447748
705,Chipotle West Kendall,Florida,Miami,25.68454606063215,-80.41519647462161
706,Chipotle Aventura Mall Food Court,Florida,Miami,25.9580522,-80.1421209
707,Chipotle Coral Way - Westchester,Florida,Miami,25.749186841696304,-80.33610395455389
708,Chipotle Coral Gables,Florida,Miami,25.74931218650068,-80.25426375305847
709,Chipotle Airport West,Florida,Miami,25.80882356127241,-80.31533221824446
710,Chipotle Miami Lakes,Florida,Miami Lakes,25.912861175343583,-80.33091748189452
711,Chipotle Miramar,Florida,Miramar,25.98021333798026,-80.35695227086677
712,Chipotle Mount Dora,Florida,Mount Dora,28.8247207707714,-81.6407336110451
713,Chipotle Naples Plaza,Florida,Naples,26.172277314703667,-81.80079516322962
714,Chipotle South Naples,Florida,Naples,26.065774,-81.698679
715,Chipotle Naples Mercato,Florida,Naples,26.2540150779146,-81.80010959109882
716,Chipotle North Miami FL,Florida,North Miami,25.912530237601935,-80.15779178613366
717,Chipotle North Port,Florida,North Port,27.0373333139289,-82.21619476901435
718,Chipotle Ocala 2,Florida,Ocala,29.16710004882106,-82.16838951135895
719,Chipotle Ocoee,Florida,Ocoee,28.55248571259458,-81.52695894995907
720,Chipotle Vineland Pointe,Florida,Orlando,28.3933146,-81.4864466
721,Chipotle U of Central Florida,Florida,Orlando,28.59717445040509,-81.21645094811504
722,Chipotle Lake Nona,Florida,Orlando,28.38689282654763,-81.24501851719663
723,Chipotle Southchase,Florida,Orlando,28.38128403447653,-81.40509368191186
724,Chipotle Florida Mall,Florida,Orlando,28.4496456,-81.4020285
725,Chipotle South Orange,Florida,Orlando,28.51678229370115,-81.37613156258294
726,Chipotle Azalea Park,Florida,Orlando,28.514208097751705,-81.31064161049198
727,Chipotle Metrowest,Florida,Orlando,28.51208482493836,-81.4597723001491
728,Chipotle East Colonial,Florida,Orlando,28.553566990264947,-81.34702351810552
729,Chipotle Millenia Mall Orlando,Florida,Orlando,28.485121590250447,-81.43154115211485
730,Chipotle Waterford Lakes,Florida,Orlando,28.553526489276155,-81.20656532479461
731,Chipotle Millenia Boulevard,Florida,Orlando,28.4929773,-81.4286527
732,Chipotle Orlando Airport,Florida,Orlando,28.46763233493153,-81.3085262453863
733,Chipotle Dr. Phillips Marketplace,Florida,Orlando,28.450598116327527,-81.48896473246526
734,Chipotle Orlando Airport Term 2 FC,Florida,Orlando,28.435468,-81.301371
735,Chipotle Ormond Beach,Florida,Ormond Beach,29.26379913634666,-81.10531615000002
736,Chipotle Oviedo,Florida,Oviedo,28.6563537626573,-81.20337892270186
737,Chipotle The Gardens Mall,Florida,Palm Beach Gardens,26.849044763406756,-80.0851510208301
738,Chipotle Palm Beach Gardens,Florida,Palm Beach Gardens,26.8387669503795,-80.10890162055227
739,Chipotle Palm Coast,Florida,Palm Coast,29.476297900686486,-81.19619296519619
740,Chipotle Coral Landing Palm Harbor,Florida,Palm Harbor,28.07317466907305,-82.73829771905821
741,Chipotle Panama City,Florida,Panama City,30.1889939,-85.6538631
742,Chipotle Pier Park,Florida,Panama City Beach,30.223829283130893,-85.87224113988111
743,Chipotle Pembroke Pines,Florida,Pembroke Pines,26.00845191536144,-80.29500487577764
744,Chipotle West Pembroke Pines,Florida,Pembroke Pines,26.00678298241768,-80.35630208374687
745,Chipotle Pinecrest,Florida,Pinecrest,25.657060492333493,-80.32749741359396
746,Chipotle Parkside Mall,Florida,Pinellas Park,27.838771062640056,-82.68466530022113
747,Chipotle Sawgrass Ikea,Florida,Plantation,26.12151288234434,-80.33068840393469
748,Chipotle Sunrise and University,Florida,Plantation,26.147191,-80.256386
749,Chipotle Pompano,Florida,Pompano Beach,26.260656561863833,-80.0989099277374
750,Chipotle Port Orange Gateway Center,Florida,Port Orange,29.111368109173387,-81.02645685337296
751,Chipotle Port Richey,Florida,Port Richey,28.290810588979053,-82.7119125003145
752,Chipotle St. Lucie West,Florida,Port Saint Lucie,27.31065261994452,-80.4064213527613
753,Chipotle St. Augustine,Florida,Saint Augustine,29.869607545074707,-81.3238950019371
754,Chipotle St. Cloud FL,Florida,Saint Cloud,28.252543735911708,-81.31628410921002
755,Chipotle Tyrone,Florida,Saint Petersburg,27.78555672481624,-82.72892201989964
756,Chipotle North St Pete,Florida,Saint Petersburg,27.804670053176856,-82.63883005352375
757,Chipotle 4th Street,Florida,Saint Petersburg,27.780081704177878,-82.63874342607483
758,Chipotle Sanford,Florida,Sanford,28.800081390859006,-81.33360532729819
759,Chipotle Sarasota,Florida,Sarasota,27.318109777692243,-82.5293882018351
760,Chipotle Sarasota Towne Center,Florida,Sarasota,27.337224,-82.463164
761,Chipotle University Town Center Sarasota,Florida,Sarasota,27.387687815869644,-82.45813989871294
762,Chipotle Seminole City Center,Florida,Seminole,27.841610023777374,-82.79448579599801
763,Chipotle South Miami,Florida,South Miami,25.699524794387173,-80.2950114926424
764,Chipotle Stuart Center North,Florida,Stuart,27.177970512677273,-80.23606648050571
765,Chipotle Jensen Beach,Florida,Stuart,27.234784718273794,-80.26763416845245
766,Chipotle Sawgrass Mills Food Court,Florida,Sunrise,26.149898820111755,-80.32448515428177
767,Chipotle Governors Square Tallahassee,Florida,Tallahassee,30.436125137414347,-84.25839439999999
768,Chipotle Florida State University,Florida,Tallahassee,30.448789683802726,-84.31106364035315
769,Chipotle Carriage Gate Tallahassee,Florida,Tallahassee,30.50443578421638,-84.24967576502968
770,Chipotle Carrollwood,Florida,Tampa,28.063586551480032,-82.50338113492035
771,Chipotle New Tampa Highwoods Preserve,Florida,Tampa,28.131285257510452,-82.36579343374694
772,Chipotle Dale Mabry & Walnut,Florida,Tampa,27.960170100690004,-82.50500973341502
773,Chipotle International Plaza Food Court,Florida,Tampa,27.96470755379821,-82.52085684014975
774,Chipotle USF Fowler 2,Florida,Tampa,28.05487327921455,-82.42981195716999
775,Chipotle Westshore,Florida,Tampa,27.947477795652127,-82.52395333804606
776,Chipotle Dale Mabry & Gandy,Florida,Tampa,27.89343930614048,-82.50586515828377
777,Chipotle South Tampa,Florida,Tampa,27.939684494344494,-82.48338686437711
778,Chipotle Gunn Highway Citrus Park,Florida,Tampa,28.06646553487602,-82.57050848675283
779,Chipotle Westchase,Florida,Tampa,28.043468,-82.590389
780,Chipotle Vero Beach,Florida,Vero Beach,27.638264447032626,-80.44798372741229
781,Chipotle Wellington,Florida,Wellington,26.663797,-80.202153
782,Chipotle West Palm Beach,Florida,West Palm Beach,26.708201,-80.098556
783,Chipotle Weston,Florida,Weston,26.067603,-80.363058
784,Chipotle Windermere,Florida,Windermere,28.49320603224206,-81.50927760290779
785,Chipotle Dillard & 50,Florida,Winter Garden,28.551525,-81.58541009999999
786,Chipotle Winter Garden,Florida,Winter Garden,28.520862925627803,-81.58684953378031
787,Chipotle Winter Haven,Florida,Winter Haven,28.003602586341753,-81.71751414785041
788,Chipotle Winter Park,Florida,Winter Park,28.59363199020683,-81.36531549502968
789,Chipotle Willa Springs,Florida,Winter Springs,28.646809921853677,-81.27011235061167
790,Chipotle Albany,Georgia,Albany,31.617004244299196,-84.22186359631252
791,Chipotle Alpharetta North Point,Georgia,Alpharetta,34.05176246676509,-84.28630241563991
792,Chipotle Windward,Georgia,Alpharetta,34.09082267722346,-84.27493030209013
793,Chipotle Athens Alps,Georgia,Athens,33.947373403855124,-83.40882517790988
794,Chipotle ATL Concourse D,Georgia,Atlanta,33.64085259204115,-84.4292577521349
795,Chipotle Perimeter Mall,Georgia,Atlanta,33.9278660829241,-84.34403443602827
796,Chipotle Emory Village,Georgia,Atlanta,33.78863733648415,-84.32665965129746
797,Chipotle South Buckhead,Georgia,Atlanta,33.8016155,-84.39275119999999
798,Chipotle Howell Mill Rd,Georgia,Atlanta,33.81020202873804,-84.41311570552256
799,Chipotle Lavista Northlake,Georgia,Atlanta,33.845862658514974,-84.25600602883429
800,Chipotle Toco Hills,Georgia,Atlanta,33.81468877374229,-84.31016042847523
801,Chipotle Cumberland,Georgia,Atlanta,33.88102857875902,-84.46140194291598
802,Chipotle Lenox Mall Food Court,Georgia,Atlanta,33.845309,-84.36136
803,Chipotle Buckhead North,Georgia,Atlanta,33.84814155240244,-84.37417909201338
804,Chipotle Perimeter Mall Food Court,Georgia,Atlanta,33.923783917905816,-84.34106850934177
805,Chipotle West Midtown Atlanta,Georgia,Atlanta,33.791027225178105,-84.40703749202919
806,Chipotle Ponce de Leon,Georgia,Atlanta,33.77392179723447,-84.36356532716769
807,Chipotle Augusta Exchange,Georgia,Augusta,33.4905308,-82.0799923
808,Chipotle Mall of Georgia,Georgia,Buford,34.0731190716733,-83.9848486165676
809,Chipotle Canton Marketplace,Georgia,Canton,34.23665147381761,-84.45634731900049
810,Chipotle Chamblee,Georgia,Chamblee,33.884559493961305,-84.31577334085944
811,Chipotle Columbus South,Georgia,Columbus,32.482932,-84.942702
812,Chipotle Columbus Park Crossing,Georgia,Columbus,32.54176918447279,-84.9503442909704
813,Chipotle Conyers,Georgia,Conyers,33.651075932180035,-84.00914985491085
814,Chipotle Cumming Market Place Highway 20,Georgia,Cumming,34.181216100794025,-84.1330584184027
815,Chipotle Downtown Decatur,Georgia,Decatur,33.775257,-84.298713
816,Chipotle John's Creek,Georgia,Duluth,34.06743458487391,-84.1693788199085
817,Chipotle Gwinnett,Georgia,Duluth,33.95524015106256,-84.1310987699232
818,Chipotle Duluth Sugarloaf Parkway,Georgia,Duluth,34.0214559846354,-84.12027296747647
819,Chipotle Camp Creek,Georgia,East Point,33.65723509187696,-84.4992085118999
820,Chipotle Gainesville GA,Georgia,Gainesville,34.30324725043142,-83.85866046781626
821,Chipotle Kennesaw State,Georgia,Kennesaw,34.03541847770412,-84.57355248098565
822,Chipotle Ernest Barrett Parkway,Georgia,Kennesaw,34.00384741990944,-84.57924998900114
823,Chipotle Sugarloaf Crossing,Georgia,Lawrenceville,33.95569583,-84.05474217
824,Chipotle Lawrenceville,Georgia,Lawrenceville,33.967097,-84.022464
825,Chipotle Macon,Georgia,Macon,32.90075978429131,-83.68851949479199
826,Chipotle Marietta East Cobb,Georgia,Marietta,33.980022015632436,-84.4246115323565
827,Chipotle Sandy Plains 2,Georgia,Marietta,34.037258,-84.461132
828,Chipotle McDonough,Georgia,McDonough,33.42289817058108,-84.18719384938834
829,Chipotle Morrow Mt. Zion,Georgia,Morrow,33.562695515038,-84.32466225520801
830,Chipotle Newnan,Georgia,Newnan,33.39842,-84.74004
831,Chipotle Norcross,Georgia,Norcross,33.980169053799216,-84.21718735307581
832,Chipotle Jimmy Carter Blvd,Georgia,Norcross,33.90860537855734,-84.20569164719689
833,Chipotle Pooler GA,Georgia,Pooler,32.140189191111766,-81.24343997702158
834,Chipotle Roswell,Georgia,Roswell,34.0439237,-84.3422444
835,Chipotle Chastain Park,Georgia,Sandy Springs,33.880987581738474,-84.38013421714459
836,Chipotle Sandy Springs,Georgia,Sandy Springs,33.91633,-84.379629
837,Chipotle Savannah Victory Station,Georgia,Savannah,32.043855769009234,-81.07206736043338
838,Chipotle Savannah Abercorn,Georgia,Savannah,32.00529780199559,-81.11393599644379
839,Chipotle Snellville President Commons,Georgia,Snellville,33.88240818771869,-84.01050865398463
840,Chipotle Suwanee,Georgia,Suwanee,34.034380234679965,-84.05223583374692
841,Chipotle Tucker,Georgia,Tucker,33.85160475141166,-84.21001497362806
842,Chipotle Warner Robins,Georgia,Warner Robins,32.61858440661779,-83.69034944299307
843,Chipotle Boise Towne Square,Idaho,Boise,43.606686,-116.2823
844,Chipotle Downtown Boise,Idaho,Boise,43.61266805437867,-116.20309363558198
845,Chipotle Garden City,Idaho,Boise,43.67126092041141,-116.28303340613422
846,Chipotle Meridian,Idaho,Meridian,43.62420794020334,-116.353922864418
847,Chipotle Addison - Lake 53,Illinois,Addison,41.9496874031525,-88.03226236073056
848,Chipotle Algonquin,Illinois,Algonquin,42.17159600252217,-88.33588366699172
849,Chipotle Arlington Heights,Illinois,Arlington Heights,42.11278119202118,-87.9783201156414
850,Chipotle Aurora Orchard,Illinois,Aurora,41.78628300002481,-88.37625017790987
851,Chipotle Aurora Kirk & Butterfield,Illinois,Aurora,41.813719219486686,-88.28039555276126
852,Chipotle Fox Valley,Illinois,Aurora,41.76848482177453,-88.20634978693226
853,Chipotle Berwyn,Illinois,Berwyn,41.850691159537845,-87.80281364750965
854,Chipotle Fairfield and Lake Street,Illinois,Bloomingdale,41.957117193991756,-88.07361856258296
855,Chipotle Bloomingdale,Illinois,Bloomingdale,41.93874655089229,-88.11421337463662
856,Chipotle Bloomington Veterans Prkwy,Illinois,Bloomington,40.48248541554632,-88.95222838487888
857,Chipotle Bolingbrook,Illinois,Bolingbrook,41.690363024628496,-88.12505971317728
858,Chipotle Boughton Road Bolingbrook,Illinois,Bolingbrook,41.72133805137166,-88.03794158895494
859,Chipotle Bradley,Illinois,Bourbonnais,41.17397974758985,-87.85218980919035
860,Chipotle Bridgeview 87th & Harlem,Illinois,Bridgeview,41.73124799980357,-87.79849106962604
861,Chipotle Champaign,Illinois,Champaign,40.11042402624319,-88.23064214662702
862,Chipotle Champaign Prospect,Illinois,Champaign,40.13749109892263,-88.25864082861125
863,Chipotle Jackson,Illinois,Chicago,41.87833440877127,-87.6272176039846
864,Chipotle Madison LaSalle,Illinois,Chicago,41.88174,-87.632721
865,Chipotle Kenmore,Illinois,Chicago,41.93973087336189,-87.65514537055225
866,Chipotle South Loop,Illinois,Chicago,41.868017973990106,-87.64108456869985
867,Chipotle Division,Illinois,Chicago,41.9037469498126,-87.62887866625306
868,Chipotle Hyde Park Chicago,Illinois,Chicago,41.7997105,-87.5880394
869,Chipotle Damen Avenue,Illinois,Chicago,41.913297970392065,-87.67733037205755
870,Chipotle Clybourn Commons,Illinois,Chicago,41.91769508550807,-87.66004280345976
871,Chipotle Pipers Alley,Illinois,Chicago,41.911403227125746,-87.63506934259453
872,Chipotle Orchard,Illinois,Chicago,41.92350400540954,-87.64652868304881
873,Chipotle 230 W. Monroe,Illinois,Chicago,41.88108437813068,-87.63511297548047
874,Chipotle Beverly,Illinois,Chicago,41.72143990127644,-87.6799634265775
875,Chipotle Franklin,Illinois,Chicago,41.8855320270008,-87.63522506502972
876,Chipotle Brickyard Mall,Illinois,Chicago,41.92851792184805,-87.78722253233002
877,Chipotle Elston Logan,Illinois,Chicago,41.93166629191262,-87.68637726512645
878,Chipotle Ashland Diversey,Illinois,Chicago,41.93283499537232,-87.66802508832586
879,Chipotle Ontario,Illinois,Chicago,41.89304267133276,-87.62061535496753
880,Chipotle 311 S. Wacker,Illinois,Chicago,41.877522,-87.636221
881,Chipotle Michigan & Wacker,Illinois,Chicago,41.887287723166054,-87.62484811532687
882,Chipotle Broadway & Belmont,Illinois,Chicago,41.939922888732994,-87.64426922086676
883,Chipotle Addison Elston,Illinois,Chicago,41.94578588649546,-87.70913422485143
884,Chipotle Western and Roscoe,Illinois,Chicago,41.94133967847937,-87.68876654419415
885,Chipotle Chatham,Illinois,Chicago,41.73579185673286,-87.6259547973151
886,Chipotle Market Place 6 Corners,Illinois,Chicago,41.95324304724903,-87.74494020246414
887,Chipotle Broadway and Foster,Illinois,Chicago,41.97713525720151,-87.66040990548163
888,Chipotle Presidential Towers,Illinois,Chicago,41.880363979091925,-87.64086857977964
889,Chipotle 53rd and Pulaski,Illinois,Chicago,41.796193330266235,-87.72356814466468
890,Chipotle Lincoln Peterson,Illinois,Chicago,41.98955173079163,-87.70556567170865
891,Chipotle River North,Illinois,Chicago,41.8918108,-87.6284856
892,Chipotle Diversey,Illinois,Chicago,41.93303499501625,-87.64420581377357
893,Chipotle Rogers Park,Illinois,Chicago,42.00272859488067,-87.66121950000002
894,Chipotle Chicago-Ford City,Illinois,Chicago,41.75477468508043,-87.74066386656762
895,Chipotle Madison & State,Illinois,Chicago,41.8822769494024,-87.62712131212254
896,Chipotle Englewood 63rd & Halsted,Illinois,Chicago,41.77998374448471,-87.64511749125887
897,Chipotle Cicero,Illinois,Cicero,41.85088850929855,-87.74374895213225
898,Chipotle Countryside LaGrange Road,Illinois,Countryside,41.7847779186473,-87.86812296932885
899,Chipotle Crestwood,Illinois,Crestwood,41.64942357682577,-87.7387279322765
900,Chipotle Crystal Lake,Illinois,Crystal Lake,42.2266201,-88.294964
901,Chipotle Deerfield,Illinois,Deerfield,42.16707283028163,-87.84410756469782
902,Chipotle Dekalb NIU,Illinois,Dekalb,41.931431845416185,-88.77154605520798
903,Chipotle Dekalb Barber Greene,Illinois,Dekalb,41.95327767992289,-88.72541913125025
904,Chipotle Saratoga and Ogden,Illinois,Downers Grove,41.8082715,-88.0144421
905,Chipotle Downers Grove Finley Square,Illinois,Downers Grove,41.8352626,-88.025264
906,Chipotle East Peoria,Illinois,East Peoria,40.66952944937027,-89.58376065305845
907,Chipotle Effingham,Illinois,Effingham,39.13795421644866,-88.56590846932886
908,Chipotle Elk Grove Village,Illinois,Elk Grove Village,42.003124544384164,-88.0049156472387
909,Chipotle Elmhurst,Illinois,Elmhurst,41.90128793628984,-87.93955009479197
910,Chipotle IL 83 and St Charles,Illinois,Elmhurst,41.8906671514621,-87.96134850690294
911,Chipotle Evanston,Illinois,Evanston,42.048639761346465,-87.68125400238114
912,Chipotle Fairview Heights,Illinois,Fairview Heights,38.5919230783912,-89.98552974909114
913,Chipotle Frankfort,Illinois,Frankfort,41.50231724529297,-87.8867683582838
914,Chipotle Grand and Mannheim,Illinois,Franklin Park,41.93185926667227,-87.88549358096827
915,Chipotle Geneva,Illinois,Geneva,41.87468403493223,-88.33968800889551
916,Chipotle Glen Ellyn,Illinois,Glen Ellyn,41.85900705685357,-88.05765157729815
917,Chipotle Glenview,Illinois,Glenview,42.1047828894707,-87.81413174203072
918,Chipotle Willow Sanders,Illinois,Glenview,42.10959366267737,-87.87485956564137
919,Chipotle Gurnee Mills,Illinois,Gurnee,42.38420179444628,-87.95444163379386
920,Chipotle Highland Park,Illinois,Highland Park,42.18619594575729,-87.80243668987879
921,Chipotle Hoffman Estates Golf & Roselle,Illinois,Hoffman Estates,42.04887855263254,-88.0789019139159
922,Chipotle Prairie Stone,Illinois,Hoffman Estates,42.070531743437954,-88.19111400900215
923,Chipotle Homer Glen,Illinois,Homer Glen,41.632019824148436,-87.93181137150395
924,Chipotle Homewood - Flossmoor,Illinois,Homewood,41.568102,-87.636909
925,Chipotle South Joliet,Illinois,Joliet,41.52262690215944,-88.14753271163943
926,Chipotle Joliet The Pointe,Illinois,Joliet,41.576823,-88.1589
927,Chipotle Kildeer,Illinois,Kildeer,42.16132855306302,-88.04982746165672
928,Chipotle LaGrange Relo,Illinois,La Grange,41.81775311651351,-87.87007642822437
929,Chipotle Lake Bluff,Illinois,Lake Bluff,42.27901746522711,-87.87148000372844
930,Chipotle Libertyville,Illinois,Libertyville,42.28394186980323,-87.95382373170287
931,Chipotle Lincolnshire,Illinois,Lincolnshire,42.18214408154884,-87.92907698680534
932,Chipotle Lincolnwood Town Center,Illinois,Lincolnwood,42.01066901412909,-87.71212630031448
933,Chipotle Rockford Machesney,Illinois,Machesney Park,42.366050222854106,-89.02332931866505
934,Chipotle Matteson Lincoln Hwy.,Illinois,Matteson,41.5056300166093,-87.73330354437786
935,Chipotle McHenry,Illinois,McHenry,42.35995961643056,-88.26646467313594
